Username "jwramsay16",megsTake3,No Comp No Band,https://www.youtube.com/watch?v=Ij7xAmGD2OQ
Username "jwramsay16",Megan's Holiday of a Lifetime 2016,No Comp No Band,https://www.youtube.com/watch?v=2DFULcdHoso
Username "jwramsay16",Schools out for Summer! The Florida run at Glasgow Airport -03-JUL-16,No Comp No Band,https://www.youtube.com/watch?v=3d6LFXXx90E
Username "jwramsay16",United B757-200 Glasgow Airport 3rd Jul 2016,No Comp No Band,https://www.youtube.com/watch?v=Myl9TdYiPLA
Username "jwramsay16",Virgin B747-400 G-VLIP GLA-MCO 03-JUL-16,No Comp No Band,https://www.youtube.com/watch?v=WfXAS0SGU2Q
Username "jwramsay16",The Black Watch - Edinburgh Castle,No Comp No Band,https://www.youtube.com/watch?v=6gtqEO9d5V0
Username "jwramsay16",The Riding Parade 2016 - Edinburgh's Royal Mile,No Comp No Band,https://www.youtube.com/watch?v=CgxuCVVBBas
Username "jwramsay16",Her Majesty Queen Elizabeth opens 5th Scottish Parliament - Edinburgh [4K],No Comp No Band,https://www.youtube.com/watch?v=-CmKHkOU8NA
Username "jwramsay16",The Black Watch parade the Royal Mile Edinburgh [4K],No Comp No Band,https://www.youtube.com/watch?v=P2gDkcpYnMc
Username "jwramsay16",F-35B Flypast - HMS Queen Elizabeth Aircraft Carrier - Rosyth 1/7/16,No Comp No Band,https://www.youtube.com/watch?v=RfYfYs8-kRs
Username "jwramsay16",N531TA Scorpion arrives Edinburgh Airport [4K],No Comp No Band,https://www.youtube.com/watch?v=sq2490S7Ck8
Username "jwramsay16",Edinburgh Airport - 29th June 2016,No Comp No Band,https://www.youtube.com/watch?v=RdygkBMGFhM
Username "jwramsay16",Donald Trump visits the UK - June 2016 [4k/UHD],No Comp No Band,https://www.youtube.com/watch?v=0jD0tRnvc3U
Username "jwramsay16",Glasgow City Centre - Lone Piper busking - 4K/UHD,No Comp No Band,https://www.youtube.com/watch?v=Ck_-ntv7anw
Username "jwramsay16",Glasgow band "Waterfront" perform at Armed Forces Day 2016 (4K/UHD),No Comp No Band,https://www.youtube.com/watch?v=kLkLGJ0qaBo
Username "jwramsay16",Donald Trump's B757 Biz Jet departs Glasgow Prestwick International for Aberdeen,No Comp No Band,https://www.youtube.com/watch?v=Vq5fVwEx9Q0
Username "jwramsay16",Buchanan Street Lone Piper,No Comp No Band,https://www.youtube.com/watch?v=sqVKRTgLnts
Username "jwramsay16",Grey Wagtails,No Comp No Band,https://www.youtube.com/watch?v=rYfvbF0Pgr0
Username "jwramsay16",Air Transat A332 - Glasgow Airport,No Comp No Band,https://www.youtube.com/watch?v=XfdzoekuWFM
Username "jwramsay16",Air France A318 - Glasgow Airport,No Comp No Band,https://www.youtube.com/watch?v=pXsC7_Hb8Yo
Username "jwramsay16",G-POWD Titan Airways B763 - Glasgow Airport (4K),No Comp No Band,https://www.youtube.com/watch?v=40rO_y1ixNw
Username "jwramsay16",Buachaille Etive Mor via Curved Ridge (4K),No Comp No Band,https://www.youtube.com/watch?v=yxmMUCLa3i4
Username "jwramsay16",Atlas Air B747-400 Prestwick Airport,No Comp No Band,https://www.youtube.com/watch?v=YsEfRUP_LuI
Username "jwramsay16",***RARE *** - Airbus Beluga BGA 164-F F-GSTF departs Prestwick Airport - 4K Footage,No Comp No Band,https://www.youtube.com/watch?v=1qQYLb-Z8F4
Username "jwramsay16",USAF Hercules C-130 Prestwick Airport,No Comp No Band,https://www.youtube.com/watch?v=PFAllzG82k4
Username "jwramsay16",Barcelona Fountains,No Comp No Band,https://www.youtube.com/watch?v=LCgl-9EjTiU
Username "jwramsay16",Common Tern,No Comp No Band,https://www.youtube.com/watch?v=pJ4RhGQH52A
Username "jwramsay16",Army Assault on Arbroath,No Comp No Band,https://www.youtube.com/watch?v=UE5vs7P9xug
Username "jwramsay16",The Red Arrows display Arbroath 2016,No Comp No Band,https://www.youtube.com/watch?v=SkzAvvivic0
Username "jwramsay16",EDI Early morning Heavies,No Comp No Band,https://www.youtube.com/watch?v=Kg0oJuXWWsk
Username "jwramsay16",The Massed Pipes and Drums at Arbroath "Festival of Heroes",No Comp,https://www.youtube.com/watch?v=zSHDOSH_cQs
Username "jwramsay16",Barcelona,No Comp No Band,https://www.youtube.com/watch?v=YXiSoo6hts4
Username "jwramsay16",Thomas Cook A321 - Landing at Glasgow Airport,No Comp No Band,https://www.youtube.com/watch?v=r08nD5T07NI
Username "jwramsay16",Thomas Cook A321 - Takeoff from Reus, Costa Dorada, Spain,No Comp No Band,https://www.youtube.com/watch?v=4IDLUPxzL8Q
Username "jwramsay16",Magic Fountains - Barcelona (Font Magica),No Comp No Band,https://www.youtube.com/watch?v=IV2oCtiTfEM
Username "jwramsay16",Lee Hill meets Red 10  of The Red Arrows,No Comp No Band,https://www.youtube.com/watch?v=npq_Zee7st0
Username "jwramsay16",Arbroath Festival of Heroes,No Comp,https://www.youtube.com/watch?v=g-6DmUJan-Y
Username "jwramsay16",Blue Moon Rising - Edinburgh Airport 3rd June 2016 [4k],No Comp No Band,https://www.youtube.com/watch?v=xXvJOuKF1z4
Username "jwramsay16",Queensferry Crossing - Deck Section Lift - 30-MAY-16,No Comp No Band,https://www.youtube.com/watch?v=yVKHnuafy84
Username "jwramsay16",Edinburgh Airport 2nd June 2016 - Skyteam Delta!,No Comp No Band,https://www.youtube.com/watch?v=YnMlhYS75yU
Username "jwramsay16",Scott & Chris Wedding - The Speeches,No Comp No Band,https://www.youtube.com/watch?v=DjYNY97_5H8
Username "jwramsay16",Scott & Chris Wedding - The Wedding Ceremony (1080p),No Comp No Band,https://www.youtube.com/watch?v=nvbLG7ilebQ
Username "jwramsay16",Scott & Chris Wedding - The Wedding Ceremony (4K),No Comp No Band,https://www.youtube.com/watch?v=9fIPWNWz0Jk
Username "jwramsay16",Scott & Chris Wedding - The First Dance (1080p),No Comp No Band,https://www.youtube.com/watch?v=ywa3cqjT4pU
Username "jwramsay16",Scott & Chris Wedding - Wedding Party arrives (taken from front),No Comp No Band,https://www.youtube.com/watch?v=2YmNHzf43W4
Username "jwramsay16",Scott & Chris Wedding - The grooms arrive,No Comp No Band,https://www.youtube.com/watch?v=QIF__g4NVbM
Username "jwramsay16",Samantha & Andrew's Wedding - The Ceremony,No Comp No Band,https://www.youtube.com/watch?v=aJNHjYTQrLk
Username "jwramsay16",Samantha and Andrew's Wedding - The Speeches,No Comp No Band,https://www.youtube.com/watch?v=GcQWWvzXNc8
Username "jwramsay16",Samantha and Andrew's Wedding - Evening Guests arrive,No Comp No Band,https://www.youtube.com/watch?v=wWCOzwh2EYQ
Username "jwramsay16",Samantha and Andrew's Wedding - The Photos,No Comp No Band,https://www.youtube.com/watch?v=luR09CgHEgw
Username "jwramsay16",Samantha and Andrew's Wedding - Guests arrive,No Comp No Band,https://www.youtube.com/watch?v=CA27msPS_4s
Username "jwramsay16",Samantha and Andrew's Wedding - The First Dance,No Comp No Band,https://www.youtube.com/watch?v=VsLL7iFErio
Username "jwramsay16",Kingfishers - Closeup,No Comp No Band,https://www.youtube.com/watch?v=cKskjqC0g_c
Username "jwramsay16",Battle of Jutland 100th Celebrations - South Queensferry, Firth of Forth,No Comp,https://www.youtube.com/watch?v=fMTqIeRjZz8
Username "jwramsay16",RAF Airbus A400M Atlas v RAF Boeing C-17A Globemaster III,No Comp No Band,https://www.youtube.com/watch?v=57kbLRiV6Go
Username "jwramsay16",Queensferry Crossing - Deck Section Lift #4 (4K) - 20-MAY-16,No Comp No Band,https://www.youtube.com/watch?v=pZaV3qG7qRo
Username "jwramsay16",2nd Cambusnethan Boys' Bridage - Annual Presentation of Awards & Prizes - Friday 20th May 2016,No Comp No Band,https://www.youtube.com/watch?v=YN8kxowBVmk
Username "jwramsay16",2nd Cambusnethan Boys' Brigade - Queens Men 2016,No Comp No Band,https://www.youtube.com/watch?v=qQ9uMREClT8
Username "jwramsay16",South Queensferry Crossing - Another cog in the chain - 20-MAY-16,No Comp No Band,https://www.youtube.com/watch?v=nCUoPlzTRWg
Username "jwramsay16",Royal Air Force A400M "grizzly" ZM406 - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=z0Hf24QrsuA
Username "jwramsay16",Beinn Nan Aighenan - Glen Etive (4K),No Comp No Band,https://www.youtube.com/watch?v=Eq7kBonYufQ
Username "jwramsay16",Virgin Atlantic Boeing 747-400 G-VAST (Ladybird) - 4K,No Comp No Band,https://www.youtube.com/watch?v=7qlynjvUV8Y
Username "jwramsay16",Queensferry Crossing Deck Section lift (4K) - 11-MAY-16,No Comp No Band,https://www.youtube.com/watch?v=2BrFhrBQGUA
Username "jwramsay16",Queensferry Crossing Deck Section Lift (Timelapse) - with a twist! 11-MAY-16,No Comp No Band,https://www.youtube.com/watch?v=rRhvJtXICSQ
Username "jwramsay16",Norfolk Court blowdown in Glasgow's Gorbals 8th May 2016,No Comp No Band,https://www.youtube.com/watch?v=4uGojBakgg8
Username "jwramsay16",Gorbals Blowdown - 8th May 2016 (4K),No Comp No Band,https://www.youtube.com/watch?v=ciiRfAM5W_E
Username "jwramsay16",A juvenille dipper,No Comp No Band,https://www.youtube.com/watch?v=RDwUUElq7VU
Username "jwramsay16",Pair of Kingfishers,No Comp No Band,https://www.youtube.com/watch?v=PSISGr4_Jn4
Username "jwramsay16",Gumball Rally 3000 - Edinburgh to Manchester (4K),No Comp No Band,https://www.youtube.com/watch?v=IY2M91ZJIb8
Username "jwramsay16",Gumball Rally 2016 - Abington Services,No Comp No Band,https://www.youtube.com/watch?v=ggJHbBOEyQ8
Username "jwramsay16",Gumpert Apollo AY-755-ZE - Gumball 3000 Rally, Scotland,No Comp No Band,https://www.youtube.com/watch?v=gzEdfXa0fE0
Username "jwramsay16",River Dwelling Birds - Dipper, Kingfisher, Wagtails (pied & grey) 4K,No Comp No Band,https://www.youtube.com/watch?v=qbRB97pP-rk
Username "jwramsay16",Kingfisher - Almondell Country Park (4K),No Comp No Band,https://www.youtube.com/watch?v=99DukARbfqY
Username "jwramsay16",Edinburgh Airport - 28th April 2016,No Comp No Band,https://www.youtube.com/watch?v=8xsWlb5Xh10
Username "jwramsay16",A tale of two P8s,No Comp No Band,https://www.youtube.com/watch?v=fAQapbDKnrc
Username "jwramsay16",Turkish Delight at JW16-1 - RAF Lossiemouth,No Comp No Band,https://www.youtube.com/watch?v=18LLQLmlscI
Username "jwramsay16",The Royal Regiment of Scotland - 10th Anniversary Parade - The Royal Mile, Edinburgh [4K/UHD],No Comp No Band,https://www.youtube.com/watch?v=q4DtJCmXcqY
Username "jwramsay16",Royal Regiment of Scotland Pipe Band - Edinburgh Castle,No Comp,https://www.youtube.com/watch?v=t7X8-uuKwMc
Username "jwramsay16",Queensferry Crossing - Deck section lift (timelapse) - 21-APR-16,No Comp No Band,https://www.youtube.com/watch?v=eX1sngRjyPM
Username "jwramsay16",Manual Labour on Queensferry Crossing - 20-APR-16,No Comp No Band,https://www.youtube.com/watch?v=UK8nFNv4xrI
Username "jwramsay16",Queensferry Crossing - Deck Section Lift (timelapse) - 20-APR-16,No Comp No Band,https://www.youtube.com/watch?v=nVrWtA6hN-U
Username "jwramsay16",Yellow Hammer,No Comp No Band,https://www.youtube.com/watch?v=lFav3B4LE7o
Username "jwramsay16",Dunnock (4K),No Comp No Band,https://www.youtube.com/watch?v=WwlNUSnaWgY
Username "jwramsay16",Turkish F16s landing RAF Lossiemouth (4K),No Comp No Band,https://www.youtube.com/watch?v=m5mPk4ZQ6XQ
Username "jwramsay16",RAF Tornado - Full Afterburner takeoff - RAF Lossiemouth (4K),No Comp No Band,https://www.youtube.com/watch?v=nDocecg4bIk
Username "jwramsay16",RAF Typhoon - full afterburners takeoff - RAF Lossiemouth (4K),No Comp No Band,https://www.youtube.com/watch?v=GxF_Wo6Wf_4
Username "jwramsay16",RAF Lossiemouth Sunday 17th April (4K),No Comp No Band,https://www.youtube.com/watch?v=_EPjDKtZFzI
Username "jwramsay16",CLX775 B748-F loading Timelapse,No Comp No Band,https://www.youtube.com/watch?v=KODtIxFnaEM
Username "jwramsay16",Cargolux B747-800F CLX775 departs Prestwick for Luxemburg,No Comp No Band,https://www.youtube.com/watch?v=0MP0ze5U5LA
Username "jwramsay16",Qatari B787-8 Dreamliner - Edinburgh Airport - Good Friday 2016,No Comp No Band,https://www.youtube.com/watch?v=IjP8meEcLQE
Username "jwramsay16",Ben Narnain & The Cobbler,No Comp No Band,https://www.youtube.com/watch?v=SeQ-3XrUJVk
Username "jwramsay16",Global Express departing Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=V3CssLaUfnc
Username "jwramsay16",Air France B772 - French Rugby Charter - Edinburgh Airport 2016,No Comp No Band,https://www.youtube.com/watch?v=cYk-yhgzA0M
Username "jwramsay16",ASL Airlines - French Rugby Charters 2016 - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=e9aGzkBGf4k
Username "jwramsay16",BA 767 - Edinburgh Airport March 2016,No Comp No Band,https://www.youtube.com/watch?v=3rx5RqNClOA
Username "jwramsay16",Transavia B738 Pair - French Rugby Charters 2016 - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=795Ipevzw9E
Username "jwramsay16",Ingliston Spotters - French Rugby Charters 2016,No Comp No Band,https://www.youtube.com/watch?v=zltJPwczTHQ
Username "jwramsay16",Alba Star B734 - French Rugby Arrivals 2016 - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=aQx9b3TJ01E
Username "jwramsay16",Enter Air - B738 - French Rugby Charter 2016 - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=HDzqvJmIIV0
Username "jwramsay16",Qatari B787-8 Dreamliner,No Comp No Band,https://www.youtube.com/watch?v=yjZ7YVM0krQ
Username "jwramsay16",Air France B77W departs EDI,No Comp No Band,https://www.youtube.com/watch?v=FBQijzFtaBE
Username "jwramsay16",Glasgow Airport  - 5th March 2016,No Comp No Band,https://www.youtube.com/watch?v=oO5KRbqK0VY
Username "jwramsay16",Qatar QR32 departing EDI - 06 Landing Lights,No Comp No Band,https://www.youtube.com/watch?v=PIkf6Ho2gn8
Username "jwramsay16",Ben Challum - 4K,No Comp No Band,https://www.youtube.com/watch?v=OtVaR4QqeNs
Username "jwramsay16",The Bonnie Bonnie Banks of Loch Lomond - 4K,No Comp No Band,https://www.youtube.com/watch?v=mHPpOBTFYVg
Username "jwramsay16",Arrochar - Sunday 28th February 2016 - 4K,No Comp No Band,https://www.youtube.com/watch?v=VTUd3A3_gPI
Username "jwramsay16",The Falkirk Wheel - 4K,No Comp No Band,https://www.youtube.com/watch?v=UVEiBnEGt1w
Username "jwramsay16",Stirling Castle - Stuc A Chroin & Ben Vorlich,No Comp No Band,https://www.youtube.com/watch?v=-i59hDdo92o
Username "jwramsay16",The Falkirk Wheel - Timelapse,No Band,https://www.youtube.com/watch?v=FX_UTE6sEHI
Username "jwramsay16",Qatari B787-8 Dreamliner QR32 departing Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=xVoAwa8ANm8
Username "jwramsay16",Vueling 7816 - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=dQh8Tl10H3A
Username "jwramsay16",HMS Gannet SAR Seaking to the rescue,No Comp No Band,https://www.youtube.com/watch?v=-dP2A6I3TB8
Username "jwramsay16",Glasgow Airport 20th Feb 2016 - EK27 arrives, Dreamliner departs,No Comp No Band,https://www.youtube.com/watch?v=4fkZjiYWqG0
Username "jwramsay16",Glasgow Airport on a Dreich, Damp and Depressing February morning,No Comp No Band,https://www.youtube.com/watch?v=VcWVmM9X7rc
Username "jwramsay16",Gleniffer Braes - Car Park in the Sky - Emirates B777 takeoff,No Comp No Band,https://www.youtube.com/watch?v=0G3agDmhk8o
Username "jwramsay16",USAF C-5B Galaxy departs Prestwick Airport (RCH 217),No Comp No Band,https://www.youtube.com/watch?v=Y7694NlBAmE
Username "jwramsay16",C-5B Galaxy Prestwick Airport,No Comp No Band,https://www.youtube.com/watch?v=J1iuMXsNeDY
Username "jwramsay16",Cargolux B747-800 arrives & departs Prestwick Airport (4K),No Comp No Band,https://www.youtube.com/watch?v=UuhQeD5Uq3k
Username "jwramsay16",Air France B772F Cargo departing PIK (4K),No Comp No Band,https://www.youtube.com/watch?v=hNQHQPmdhmM
Username "jwramsay16",CLX 772 Turnaround in 1 hour,No Comp No Band,https://www.youtube.com/watch?v=dXmMIvGhHvw
Username "jwramsay16",C-5B Galaxy  87-0043 PIK,No Comp No Band,https://www.youtube.com/watch?v=JFo8OBFeFmA
Username "jwramsay16",Blowy Friday afternoon at Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=HHlhDw70Zco
Username "jwramsay16",US C-12 punctured tyre - BLK33 Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=yUo6U2ChIJk
Username "jwramsay16",US Marines C-130 Hercules - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=Gi_voMqzcJo
Username "jwramsay16",c-12  73-1214 TITUS52 Deflated Tyre Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=DfkRwb8t738
Username "jwramsay16",Emirates inaugral A340 at Glasgow Airport,No Comp No Band,https://www.youtube.com/watch?v=HNTkBQxWv6M
Username "jwramsay16",Air France B747 cargo,No Comp No Band,https://www.youtube.com/watch?v=S3yS38PVBQY
Username "jwramsay16",Avro Lancasters Thumper & Vera flying in formation,No Comp No Band,https://www.youtube.com/watch?v=V6XkdeV0vKg
Username "jwramsay16",Blue Air B737 - Glasgow Airport,No Comp No Band,https://www.youtube.com/watch?v=qr4dDbA5oNw
Username "jwramsay16",Conic Hill from Balmaha,No Comp No Band,https://www.youtube.com/watch?v=mEYwbiZEpdA
Username "jwramsay16",Canadian Cargojet B767 - Prestwick Airport,No Comp No Band,https://www.youtube.com/watch?v=qpjPP0hpp-4
Username "jwramsay16",NATO Awacs - Prestwick Airport 2011,No Comp No Band,https://www.youtube.com/watch?v=bOMFzi_63CE
Username "jwramsay16",Air Tahiti Nui A340 - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=imJWqNti-T8
Username "jwramsay16",The Panda Express - Edinburgh Airport,No Comp No Band,https://www.youtube.com/watch?v=mSvDd5RSN7E
Username "jwramsay16",French Rugby 2012,No Comp No Band,https://www.youtube.com/watch?v=uu7G1sfckPU
Username "jwramsay16",Stirling Castle - Timelapse,No Comp No Band,https://www.youtube.com/watch?v=shlKt_5nCmI
Username "jwramsay16",Forth Bridge - Open again!,No Comp No Band,https://www.youtube.com/watch?v=Bv02Yit-_VM
Username "jwramsay16",Royal Navy Seaking Farewell tour - Forth Bridges,No Comp No Band,https://www.youtube.com/watch?v=tkqSZcITpzQ
Username "jwramsay16",A7-BCX,No Comp No Band,https://www.youtube.com/watch?v=eAcV2Od5uOc
Username "jwramsay16",The Ibrox Tour,No Comp No Band,https://www.youtube.com/watch?v=HknbpnvkMMM
Username "jwramsay16",The Loony Dook (South Queensferry 2016),No Comp No Band,https://www.youtube.com/watch?v=eCYGMbaPR2E
Username "jwramsay16",South Queensferry Stoats Loony Dook 2016,No Comp No Band,https://www.youtube.com/watch?v=z_vmSRJ2haI
Username "jwramsay16",Storm Frank leaves his mark on Scotland,No Comp No Band,https://www.youtube.com/watch?v=ARixSmhMQwA
Username "jwramsay16",Ruthven Barracks, Kingussie, Scotland,No Comp No Band,https://www.youtube.com/watch?v=4b-DgrxIhvI
Username "jwramsay16",The Laggan Dam after storm Frank (4K),No Comp No Band,https://www.youtube.com/watch?v=UKo1n15geMM
Username "jwramsay16",Glencoe,No Comp No Band,https://www.youtube.com/watch?v=BNXwGh0403M
Username "jwramsay16",Scottish Ambulance Service - Blues and Twos,No Comp No Band,https://www.youtube.com/watch?v=I23UjFUiqlw
Username "jwramsay16",29/11/15 - Jet Planes at Glasgow Airport (4K),No Comp No Band,https://www.youtube.com/watch?v=Pq21xKOkpWM
Username "jwramsay16",29/11/15 - Prop Planes at Glasgow Airport (4K),No Comp No Band,https://www.youtube.com/watch?v=z3MAtDtYZ_0
Username "jwramsay16",G-SASS Bond Helicopter - Glasgow Airport (4K),No Comp No Band,https://www.youtube.com/watch?v=ouAA_Ykl8rE
Username "jwramsay16",The Eastern Mamores (The Director's Cut) *** 4K ***,No Comp No Band,https://www.youtube.com/watch?v=HWhl-q10O8E
Username "jwramsay16",The Order of The Thistle Parade - Edinburgh,No Comp No Band,https://www.youtube.com/watch?v=k8vv50s0Pyk
Username "jwramsay16",Armed Forces Day 2014 - Ibrox Stadium,No Comp No Band,https://www.youtube.com/watch?v=gCCh8pwzHTg
Username "jwramsay16",Armed Forces Day - Edinburgh 2011,No Comp No Band,https://www.youtube.com/watch?v=VO9jGYxOPOQ
Username "jwramsay16",Royal Marines granted The Freedom Of Glasgow,No Comp No Band,https://www.youtube.com/watch?v=EtV_DLTQDTQ
Username "jwramsay16",An Teallach (Director's Cut),No Comp No Band,https://www.youtube.com/watch?v=4ZyTbD26iWg
Username "jwramsay16",The Falls of Clyde - 27th December 2015 (4K),No Comp No Band,https://www.youtube.com/watch?v=FQrSFPCdBwo
Username "jwramsay16",Ben Macdui - The Director's Cut,No Comp No Band,https://www.youtube.com/watch?v=M97HOvJk7MU
Username "jwramsay16",Inverness Airport,No Comp No Band,https://www.youtube.com/watch?v=FczdHd5QTpQ
Username "jwramsay16",Moray Coast, Scotland,No Comp No Band,https://www.youtube.com/watch?v=t4FoKMfnAhM
Username "jwramsay16",Aberdeen Copters,No Comp No Band,https://www.youtube.com/watch?v=otgfADxKHNk
Username "jwramsay16",Lochnagar and the White Mounth Circuit - 5 munros in a day,No Comp No Band,https://www.youtube.com/watch?v=NF5AknX0494
Username "jwramsay16",Barney,No Comp No Band,https://www.youtube.com/watch?v=RZ8vOc5F98U
Username "jwramsay16",fullTattooTake2,No Comp No Band,https://www.youtube.com/watch?v=2jQ9DinA3ys
Username "jwramsay16",Edinburgh Military Tattoo 2015,No Comp No Band,https://www.youtube.com/watch?v=QoARB4Oy6_o
Username "jwramsay16",Madonna's Tour leaves UK on a B747,No Comp No Band,https://www.youtube.com/watch?v=eXFyOUX3SPE
Username "jwramsay16",Canadian C-17 Globemaster III 177701 departing PIK (4K),No Comp No Band,https://www.youtube.com/watch?v=APDrueZH_8k
Username "jwramsay16",The Royal Marines - Armed Forces Day 2014 (Stirling),No Comp No Band,https://www.youtube.com/watch?v=mpw3Koavj7k
Username "jwramsay16",The Red Devils - British Army Parachute Display Team,No Comp,https://www.youtube.com/watch?v=TuaXwFusRFc
Username "jwramsay16",Cockenzie Power Station - Chimney & Boiler Room Blowdowns 2015,No Comp No Band,https://www.youtube.com/watch?v=0AylOB26Lok
Username "jwramsay16",US Marines Herc "Yanky72" arrives at Edinburgh Airport 16/12/15,No Comp No Band,https://www.youtube.com/watch?v=JjNXINiXR5M
Username "jwramsay16",Cockenzie Power Station - Boiler House Blowdown,No Comp No Band,https://www.youtube.com/watch?v=stps2zcMMZ8
Username "jwramsay16",Cockenzie Power Station - Boiler House Blowdown in glorious 4K,No Comp No Band,https://www.youtube.com/watch?v=1O8Gn075wvU
Username "jwramsay16",Glasgow From The Air - Circa 1989,No Comp No Band,https://www.youtube.com/watch?v=HqXhO4A-TNQ
Username "jwramsay16",Hekla Aurora Icelandair B752 (TF-FIU) departing Glasgow Airport,No Comp No Band,https://www.youtube.com/watch?v=_bb7Yymg8mw
Username "jwramsay16",Falls Of Clyde - Corra Linn in full spate,No Comp No Band,https://www.youtube.com/watch?v=iM43w5C7g_4
Username "jwramsay16",The Falls of Clyde in spate (4K),No Comp No Band,https://www.youtube.com/watch?v=yK2AZPjiL8o
Username "jwramsay16",Falcon's Fury - Busch Gardens, Tampa FL,No Comp No Band,https://www.youtube.com/watch?v=sq93hcGOzFA
Username "jwramsay16",Kumba - Busch Gardens, Tampa, FL,No Band,https://www.youtube.com/watch?v=I5p58AJMmM0
Username "jwramsay16",montu - Busch Gardens, Florida,No Comp No Band,https://www.youtube.com/watch?v=EpjiUzg_D5w
Username "jwramsay16",Sheikra - Busch Gardens, Tampa FL - Gopro video,No Comp No Band,https://www.youtube.com/watch?v=oMkFq6egl30
Username "jwramsay16",Cheetah Hunt - Busch Gardens, Florida,No Comp No Band,https://www.youtube.com/watch?v=U4RTZL4pwbU
Username "jwramsay16",Paul Shall - Guided Tour Part 7 - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=d3FrC3mOQZ4
Username "jwramsay16",Paul Shall - Guided Tour Part 4 - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=-SXhItw79gY
Username "jwramsay16",Paul Shall - Guided Tour Part 5 - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=oYUPz4puSus
Username "jwramsay16",Paul Shall - Guided Tour Part 3 - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=q4VXr4XnO68
Username "jwramsay16",Paul Shall - Guided Tour Part 2 - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=LbtRu32KG_U
Username "jwramsay16",Paul Shall - Guided Tour Part 1 - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=CQ5Bgoyq5ks
Username "jwramsay16",Space Shuttle Discovery Guided Tour - Steven T. Udvar-Hazy Center,No Comp No Band,https://www.youtube.com/watch?v=-dWZOAQm4D8
Username "jwramsay16",Steven F. Udvar-Hazy museum - B29 Enola Gay, F14 tomcat, x-35 JSF,No Comp No Band,https://www.youtube.com/watch?v=H3mSU6Ytoas
Username "jwramsay16",The Smithsonian Air & Space Museum - Steven F. Udvar-Hazy Center annex,No Band,https://www.youtube.com/watch?v=t_BNPaO6AqM
Username "jwramsay16",The Space Shuttle Discovery - Steven F.Udvar-Hazy Center  - Chantilly, Virginia,No Comp No Band,https://www.youtube.com/watch?v=8aAR9GCXaD0
Username "jwramsay16",A340 landing at Dulles Airport Washington (IAD),No Comp No Band,https://www.youtube.com/watch?v=iIn_p_-MzV8
Username "jwramsay16",SR-71 Blackbird - Guided Tour - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=I0vhAmBUMgE
Username "jwramsay16",Space Shuttle Discovery - Paul Shall guided tour - Steven F.Udvar-Hazy Center,No Comp No Band,https://www.youtube.com/watch?v=RnbvBtI0lC4
Username "jwramsay16",Paul Shall - Guided Tour Part 8 - Steven F. Udvar-Hazy Center, Chantilly Virginia,No Comp No Band,https://www.youtube.com/watch?v=KKjzimczV0I
Username "jwramsay16",Thomson Dreamliner "Angel of the Sky" G-TUID departs GLA for Bridgeton 7-NOV-2015,No Comp No Band,https://www.youtube.com/watch?v=7Ve_5hSI9l4
Username "jwramsay16",Bahrain Government G650 departs GLA 7th November 2015,No Comp No Band,https://www.youtube.com/watch?v=8M72DKbX3yk
Username "jwramsay16",The 3 Forth Bridges (Timelapse),No Comp No Band,https://www.youtube.com/watch?v=TKAHWDWQ4ZM
Username "jwramsay16",Glasgow Green Fireworks 2015,No Band,https://www.youtube.com/watch?v=W2X3klBEwPM
Username "jwramsay16",Glasgow Green Fireworks - 2015,No Band,https://www.youtube.com/watch?v=6KTDfR9wdG0
Username "jwramsay16",The Munro Show - Yetis, Old Grey Men, etc.,No Comp No Band,https://www.youtube.com/watch?v=7oTEP4l221Y
Username "jwramsay16",The Munro Show - Tom Weir,No Comp No Band,https://www.youtube.com/watch?v=pNgL3cEhF38
Username "jwramsay16",sgurr Dearg - inpin (2 off 2),No Comp No Band,https://www.youtube.com/watch?v=GurVOazy7NM
